0.27454,0.29206,0.14902,0.20192,0.21442,0.21773,0.21781,0.21572,0.21117,0.20279,0.18686,0.15348,0.10757,0.30314,0.3212,0.30498,0.29436,0.28761,0.283,0.27953,0.27667,0.27402,0.27128,0.26804,0.26349,0.25369,0.096124,0.2677,0.25313,0.24919,0.24598,0.24262,0.23888,0.23468,0.22997,0.22473,0.21894,0.21261,0.20575,0.1984,0.1906,0.1824,0.17387,0.16509,0.15615,0.14716,0.13823,0.12948,0.12103,0.11302,0.10559,0.098861,0.092965,0.088021,0.084139,0.081415,0.07993,0.07975,0.080922,0.083477,0.087433,0.092792,0.099547,0.10769,0.1172,0.12806,0.14028,0.15385,0.1688,0.18517,0.20302,0.22246,0.24361,0.26664,0.29176,0.3192,0.34924,0.38221,0.41841,0.45818,0.50177,0.54934,0.60086,0.65598,0.71391,0.77325,0.83195,0.88723,0.93585,0.97442,0
0.28539,0.31409,0.16937,0.21135,0.22014,0.22258,0.22248,0.22059,0.21666,0.20961,0.1967,0.17075,0.11929,0.24179,0.32855,0.31241,0.29995,0.29209,0.28681,0.28292,0.27977,0.27693,0.2741,0.27093,0.26681,0.25961,0.21687,0.27061,0.25501,0.25026,0.24681,0.24326,0.23935,0.23498,0.2301,0.2247,0.21875,0.21227,0.20528,0.1978,0.18989,0.18159,0.17298,0.16414,0.15517,0.14617,0.13726,0.12855,0.12018,0.11227,0.10496,0.098379,0.092649,0.087887,0.084195,0.081663,0.080367,0.080362,0.08169,0.084376,0.088429,0.093847,0.10062,0.10872,0.11815,0.12888,0.1409,0.15423,0.16887,0.18488,0.20233,0.22131,0.24196,0.26445,0.289,0.31584,0.34529,0.37766,0.41331,0.45257,0.49577,0.5431,0.59458,0.64991,0.70833,0.76846,0.8282,0.88467,0.93445,0.97394,0
0.29828,0.34265,0.19292,0.21889,0.22511,0.22683,0.22658,0.22485,0.22142,0.21544,0.20485,0.18447,0.14162,0.15676,0.3296,0.32003,0.3056,0.29643,0.29036,0.28599,0.28252,0.27948,0.27653,0.27335,0.2695,0.26367,0.24547,0.27016,0.25728,0.25109,0.24736,0.24363,0.23956,0.23503,0.22999,0.22443,0.21834,0.21172,0.2046,0.19701,0.18899,0.18061,0.17194,0.16306,0.15406,0.14507,0.13618,0.12754,0.11925,0.11146,0.10428,0.097863,0.092311,0.087738,0.084243,0.081908,0.080802,0.080973,0.082457,0.08527,0.089417,0.094888,0.10167,0.10974,0.11907,0.12965,0.14148,0.15455,0.16889,0.18454,0.20157,0.22009,0.24024,0.26218,0.28614,0.31238,0.34121,0.37297,0.40804,0.44679,0.48957,0.53663,0.58804,0.64356,0.70247,0.76341,0.82423,0.88196,0.93297,0.97344,0
0.31467,0.30182,0.209,0.22517,0.22947,0.2306,0.2302,0.2286,0.22557,0.22045,0.21165,0.19541,0.16195,0.11987,0.31153,0.32753,0.31143,0.30072,0.29374,0.28882,0.28499,0.28171,0.27861,0.27538,0.27167,0.26661,0.25574,0.20634,0.26383,0.2517,0.24765,0.24375,0.23951,0.23483,0.22965,0.22395,0.21772,0.21097,0.20373,0.19603,0.18792,0.17946,0.17074,0.16183,0.15283,0.14385,0.13501,0.12644,0.11825,0.11059,0.10357,0.097315,0.09195,0.087576,0.084284,0.08215,0.081237,0.081586,0.083224,0.086163,0.090399,0.09592,0.1027,0.11073,0.11997,0.1304,0.14202,0.15483,0.16886,0.18414,0.20076,0.21881,0.23844,0.25982,0.2832,0.30882,0.33702,0.36816,0.40262,0.44083,0.48317,0.52993,0.58125,0.63695,0.69635,0.75811,0.82005,0.87908,0.9314,0.9729,0
0.33718,0.18849,0.22073,0.2306,0.23337,0.23397,0.23343,0.23192,0.22923,0.2248,0.21741,0.20427,0.17829,0.12866,0.25325,0.33357,0.31758,0.30508,0.29704,0.29146,0.28722,0.28367,0.28039,0.27708,0.27341,0.2688,0.26096,0.18066,0.26662,0.25217,0.24771,0.24363,0.23924,0.23441,0.22909,0.22325,0.21688,0.21001,0.20266,0.19486,0.18667,0.17816,0.16939,0.16046,0.15147,0.14252,0.13375,0.12526,0.11719,0.10966,0.10281,0.096737,0.09157,0.087402,0.08432,0.082393,0.081675,0.082203,0.083996,0.087058,0.091382,0.096948,0.10373,0.11171,0.12084,0.13112,0.14253,0.15508,0.16879,0.1837,0.19989,0.21747,0.23658,0.25741,0.28018,0.30518,0.33274,0.36323,0.39708,0.43472,0.47658,0.52302,0.57423,0.63007,0.68995,0.75255,0.81565,0.87605,0.92974,0.97234,0
0.37089,0.20511,0.23013,0.23548,0.23694,0.23705,0.23636,0.2349,0.23248,0.22861,0.22234,0.21157,0.19118,0.14929,0.17068,0.33385,0.32405,0.30966,0.30033,0.294,0.28929,0.28542,0.28193,0.2785,0.27482,0.27045,0.26409,0.24085,0.26793,0.25261,0.24756,0.24329,0.23876,0.23379,0.22832,0.22235,0.21586,0.20887,0.20142,0.19353,0.18527,0.1767,0.1679,0.15896,0.14999,0.14109,0.13239,0.12401,0.11606,0.10869,0.10201,0.096136,0.091176,0.087223,0.084357,0.082641,0.082123,0.08283,0.084777,0.087961,0.092369,0.097977,0.10476,0.11268,0.12171,0.13183,0.14302,0.1553,0.16869,0.18322,0.19899,0.21609,0.23468,0.25493,0.2771,0.30146,0.32836,0.3582,0.3914,0.42845,0.46982,0.5159,0.56696,0.62293,0.68328,0.74672,0.81102,0.87285,0.92798,0.97175,0
0.42568,0.23113,0.23835,0.24003,0.2403,0.23994,0.23908,0.23765,0.23543,0.23202,0.22664,0.21769,0.20145,0.16857,0.13147,0.31648,0.33058,0.31458,0.30375,0.29652,0.29125,0.28702,0.28329,0.27969,0.27594,0.27169,0.26611,0.25379,0.26289,0.25332,0.24723,0.24275,0.23808,0.23297,0.22737,0.22127,0.21466,0.20756,0.20001,0.19204,0.18371,0.1751,0.16628,0.15735,0.14841,0.13958,0.13096,0.12269,0.11489,0.10769,0.10119,0.095522,0.090778,0.087048,0.084404,0.082904,0.082586,0.083474,0.085574,0.088877,0.093366,0.099011,0.10578,0.11364,0.12256,0.13251,0.14349,0.1555,0.16856,0.18271,0.19804,0.21466,0.23272,0.2524,0.27395,0.29767,0.3239,0.35306,0.3856,0.42203,0.46287,0.50856,0.55943,0.61551,0.67631,0.7406,0.80613,0.86947,0.92613,0.97113,0
0.50536,0.25429,0.24615,0.24447,0.24357,0.24272,0.24167,0.24024,0.23818,0.23514,0.23048,0.22295,0.2098,0.1842,0.1374,0.26183,0.3359,0.31997,0.3074,0.29911,0.29319,0.28854,0.28451,0.28072,0.27686,0.27263,0.26746,0.25885,0.084823,0.25563,0.24676,0.24205,0.23722,0.23198,0.22626,0.22003,0.2133,0.2061,0.19845,0.19041,0.18203,0.17338,0.16456,0.15564,0.14675,0.13798,0.12947,0.12133,0.11368,0.10665,0.10036,0.094905,0.090386,0.086886,0.08447,0.083188,0.083074,0.084142,0.086393,0.089813,0.094378,0.10006,0.10681,0.1146,0.12341,0.13319,0.14394,0.15567,0.1684,0.18217,0.19706,0.21319,0.23071,0.24981,0.27074,0.2938,0.31935,0.34781,0.37966,0.41545,0.45572,0.50098,0.55164,0.60778,0.66902,0.73417,0.80097,0.86587,0.92415,0.97047,0
0.40291,0.27874,0.25414,0.24898,0.24686,0.24549,0.24423,0.24276,0.24082,0.23807,0.23398,0.22757,0.21677,0.19663,0.15636,0.18308,0.33594,0.32585,0.31142,0.30186,0.29518,0.29003,0.28567,0.28164,0.27763,0.27335,0.26839,0.26139,0.22575,0.26033,0.2462,0.24119,0.23622,0.23085,0.225,0.21864,0.21181,0.2045,0.19677,0.18866,0.18023,0.17156,0.16273,0.15385,0.14501,0.13633,0.12793,0.11993,0.11245,0.10562,0.09953,0.0943,0.090014,0.086749,0.084566,0.083505,0.083594,0.084842,0.087241,0.090774,0.095411,0.10112,0.10785,0.11557,0.12425,0.13385,0.14438,0.15582,0.16821,0.18159,0.19604,0.21168,0.22865,0.24716,0.26746,0.28985,0.31469,0.34244,0.37359,0.4087,0.44837,0.49317,0.54356,0.59973,0.66139,0.7274,0.79551,0.86205,0.92204,0.96977,0
0.11928,0.30988,0.26294,0.25375,0.25028,0.24834,0.24683,0.24529,0.24342,0.2409,0.23727,0.23174,0.22273,0.20665,0.17475,0.14301,0.31961,0.33195,0.31593,0.30487,0.29728,0.29157,0.28682,0.28251,0.2783,0.27392,0.26902,0.2628,0.24815,0.26045,0.24566,0.24022,0.2351,0.22959,0.22361,0.21714,0.21019,0.20279,0.19498,0.18681,0.17834,0.16965,0.16084,0.15199,0.14322,0.13464,0.12636,0.11852,0.11122,0.10458,0.098717,0.09372,0.089674,0.08665,0.084702,0.083864,0.084156,0.085581,0.088125,0.091766,0.096469,0.10219,0.1089,0.11654,0.12509,0.13451,0.14479,0.15594,0.16799,0.18097,0.19497,0.21011,0.22654,0.24445,0.2641,0.28581,0.30994,0.33696,0.36737,0.40178,0.44081,0.4851,0.53518,0.59135,0.65339,0.72026,0.78972,0.85798,0.91979,0.96902,0
0.10424,0.35119,0.27333,0.25896,0.25393,0.25135,0.24954,0.2479,0.24606,0.2437,0.24044,0.23561,0.22799,0.21492,0.18994,0.1466,0.26882,0.33705,0.32104,0.30825,0.29958,0.29319,0.28799,0.28336,0.27892,0.27438,0.26946,0.26361,0.25396,0.24637,0.24533,0.23914,0.23386,0.22823,0.22213,0.21554,0.20848,0.20099,0.1931,0.18487,0.17637,0.16768,0.15889,0.15009,0.1414,0.13292,0.12479,0.11711,0.11,0.10357,0.097936,0.093178,0.089378,0.086599,0.084888,0.084273,0.084767,0.086365,0.08905,0.092792,0.097554,0.10329,0.10996,0.11751,0.12592,0.13515,0.14519,0.15604,0.16773,0.18031,0.19386,0.20849,0.22436,0.24167,0.26067,0.28169,0.30509,0.33135,0.36101,0.39467,0.43303,0.47676,0.5265,0.58261,0.645,0.71273,0.78356,0.85362,0.91736,0.96821,0
0.13109,0.33839,0.28644,0.26481,0.25789,0.25455,0.25241,0.25062,0.24877,0.24654,0.24355,0.23928,0.23274,0.22193,0.20218,0.16401,0.19496,0.33723,0.32676,0.3121,0.30215,0.29496,0.28924,0.28424,0.27952,0.27478,0.26976,0.26406,0.25626,0.15979,0.24602,0.23799,0.23253,0.22678,0.22055,0.21385,0.20669,0.19911,0.19115,0.18287,0.17435,0.16566,0.1569,0.14816,0.13956,0.1312,0.12322,0.11571,0.1088,0.1026,0.097199,0.092687,0.089138,0.086607,0.085133,0.08474,0.085432,0.087199,0.090018,0.093855,0.098667,0.10441,0.11103,0.11849,0.12675,0.13578,0.14556,0.15611,0.16745,0.17962,0.1927,0.20682,0.22213,0.23882,0.25716,0.27747,0.30013,0.32562,0.35449,0.38738,0.42502,0.46816,0.51748,0.57349,0.6362,0.70477,0.77701,0.84896,0.91476,0.96734,0
0.15423,0.15864,0.30416,0.27157,0.26222,0.258,0.25545,0.25349,0.25159,0.24943,0.24666,0.24282,0.23712,0.22805,0.21217,0.18156,0.15541,0.3221,0.33276,0.31652,0.30505,0.29692,0.29059,0.28516,0.28012,0.27515,0.26998,0.2643,0.2573,0.23798,0.25067,0.2368,0.23113,0.22525,0.2189,0.21209,0.20483,0.19717,0.18915,0.18083,0.17229,0.16361,0.15489,0.14622,0.13772,0.12949,0.12167,0.11435,0.10765,0.10168,0.096519,0.092259,0.088963,0.086681,0.085444,0.08527,0.086155,0.088085,0.091031,0.094954,0.099809,0.10554,0.11211,0.11947,0.12757,0.13639,0.14591,0.15615,0.16712,0.17887,0.19149,0.20509,0.21983,0.2359,0.25357,0.27316,0.29506,0.31975,0.34781,0.3799,0.41678,0.45926,0.50813,0.56397,0.62695,0.69635,0.77003,0.84395,0.91194,0.96639,0
0.17194,0.13581,0.32955,0.27958,0.26702,0.26172,0.2587,0.25651,0.25453,0.2524,0.24979,0.24628,0.24125,0.2335,0.2205,0.19631,0.15703,0.27522,0.33783,0.32155,0.30834,0.29911,0.29207,0.28615,0.28075,0.27551,0.27014,0.26439,0.25773,0.24665,0.24981,0.23562,0.22965,0.22365,0.21719,0.21028,0.20292,0.19518,0.1871,0.17875,0.1702,0.16154,0.15287,0.14428,0.13589,0.12781,0.12015,0.11303,0.10655,0.10081,0.095905,0.091901,0.08886,0.086827,0.085825,0.085865,0.086939,0.089025,0.092089,0.096089,0.10098,0.1067,0.1132,0.12044,0.12837,0.13697,0.14623,0.15614,0.16674,0.17807,0.19022,0.20329,0.21745,0.2329,0.24989,0.26874,0.28987,0.31375,0.34097,0.37222,0.4083,0.45008,0.49842,0.55404,0.61724,0.68743,0.76258,0.83856,0.90889,0.96536,0
0.18583,0.15883,0.36219,0.28939,0.27236,0.26572,0.26214,0.25968,0.25759,0.25545,0.25294,0.24969,0.24517,0.23845,0.22761,0.20833,0.17273,0.20705,0.3382,0.32718,0.3121,0.30156,0.29369,0.28722,0.28141,0.27586,0.27026,0.26437,0.25783,0.24907,0.20276,0.23458,0.22811,0.22199,0.21543,0.20841,0.20097,0.19315,0.18502,0.17665,0.1681,0.15947,0.15086,0.14236,0.13409,0.12617,0.11869,0.11177,0.10552,0.10002,0.095367,0.09162,0.088835,0.087049,0.086279,0.086528,0.087783,0.090016,0.09319,0.097256,0.10216,0.10786,0.11428,0.1214,0.12916,0.13753,0.14651,0.1561,0.16631,0.17722,0.18888,0.20142,0.215,0.22981,0.24611,0.26423,0.28456,0.3076,0.33396,0.36434,0.39957,0.44059,0.48834,0.54367,0.60702,0.67798,0.75462,0.83276,0.90558,0.96424,0
0.19718,0.17887,0.33263,0.3019,0.27835,0.27002,0.26576,0.26298,0.26074,0.25856,0.2561,0.25305,0.24893,0.243,0.2338,0.21817,0.18916,0.169,0.32415,0.33306,0.31638,0.30431,0.29548,0.28837,0.28211,0.2762,0.27034,0.26427,0.25771,0.24984,0.21515,0.2342,0.2265,0.22026,0.2136,0.20649,0.19897,0.1911,0.18292,0.17453,0.16599,0.1574,0.14886,0.14047,0.13233,0.12457,0.11728,0.11058,0.10455,0.099307,0.094908,0.091421,0.088891,0.087349,0.086805,0.087257,0.088685,0.091056,0.094328,0.098451,0.10337,0.10902,0.11537,0.12234,0.12991,0.13805,0.14675,0.156,0.16583,0.1763,0.18747,0.19948,0.21247,0.22663,0.24224,0.2596,0.27913,0.30132,0.32678,0.35625,0.39059,0.43079,0.47788,0.53285,0.59628,0.66797,0.74611,0.82649,0.90197,0.963,0
0.20679,0.19413,0.17197,0.31872,0.28517,0.27462,0.26955,0.26639,0.26396,0.2617,0.25927,0.25634,0.25253,0.24722,0.23927,0.22635,0.20316,0.16867,0.28114,0.33796,0.32122,0.3074,0.29745,0.28961,0.28283,0.27655,0.27039,0.2641,0.25745,0.24992,0.23667,0.23852,0.22483,0.21847,0.21173,0.20454,0.19694,0.18901,0.18081,0.1724,0.16389,0.15535,0.14689,0.13861,0.13062,0.12302,0.11593,0.10945,0.10367,0.098673,0.094533,0.091306,0.089029,0.087727,0.087404,0.088051,0.089642,0.092141,0.095501,0.099667,0.10458,0.11019,0.11643,0.12326,0.13064,0.13853,0.14693,0.15584,0.16528,0.1753,0.18599,0.19746,0.20985,0.22336,0.23826,0.25486,0.27357,0.29489,0.31943,0.34795,0.38136,0.42067,0.46704,0.52155,0.58499,0.65735,0.73699,0.81972,0.89803,0.96165,0
0.21515,0.2061,0.15756,0.34216,0.29309,0.27956,0.27349,0.26988,0.26721,0.26484,0.2624,0.25956,0.25598,0.25114,0.24417,0.23329,0.2146,0.18219,0.2193,0.33825,0.32656,0.31088,0.29961,0.29093,0.28359,0.27688,0.2704,0.26387,0.25706,0.24964,0.23983,0.23621,0.22311,0.2166,0.20979,0.20253,0.19488,0.1869,0.17868,0.17028,0.16179,0.15332,0.14495,0.13679,0.12895,0.12154,0.11466,0.1084,0.10287,0.098125,0.094245,0.091275,0.089248,0.088181,0.088072,0.088905,0.09065,0.093265,0.096701,0.1009,0.1058,0.11135,0.11748,0.12415,0.13132,0.13896,0.14706,0.15562,0.16466,0.17424,0.18443,0.19535,0.20714,0.22,0.23418,0.25001,0.26788,0.28831,0.31191,0.33945,0.37186,0.41024,0.45579,0.50976,0.57312,0.64608,0.72722,0.81238,0.89373,0.96015,0
0.22256,0.21589,0.18025,0.36911,0.3026,0.28487,0.27755,0.27341,0.27047,0.26797,0.26547,0.26268,0.25927,0.2548,0.24857,0.23924,0.22392,0.19697,0.18337,0.32498,0.33204,0.3148,0.30201,0.29236,0.28438,0.27721,0.27037,0.26357,0.25657,0.24913,0.24039,0.050735,0.22143,0.21466,0.2078,0.20049,0.19278,0.18477,0.17654,0.16815,0.15971,0.15131,0.14304,0.13502,0.12735,0.12013,0.11346,0.10744,0.10215,0.097663,0.094043,0.091329,0.089548,0.088709,0.088805,0.089814,0.091702,0.094423,0.097922,0.10214,0.10702,0.11249,0.1185,0.12501,0.13196,0.13934,0.14713,0.15533,0.16397,0.17309,0.18278,0.19315,0.20433,0.21653,0.23,0.24504,0.26207,0.28158,0.30421,0.33074,0.36211,0.39948,0.44414,0.49747,0.56064,0.63412,0.71674,0.80442,0.88901,0.9585,0
0.22921,0.22417,0.19929,0.32927,0.31451,0.29066,0.28174,0.27696,0.2737,0.27103,0.26846,0.26568,0.26239,0.25821,0.25255,0.24439,0.23161,0.20972,0.18089,0.2859,0.33645,0.31918,0.30466,0.2939,0.28519,0.27751,0.27029,0.2632,0.25599,0.24845,0.2401,0.22228,0.22013,0.21264,0.20575,0.1984,0.19066,0.18263,0.17439,0.16603,0.15765,0.14933,0.14118,0.1333,0.1258,0.11878,0.11233,0.10655,0.10151,0.097289,0.093927,0.091467,0.089926,0.089308,0.089601,0.090777,0.092796,0.095609,0.099159,0.10338,0.10822,0.11361,0.11949,0.12582,0.13255,0.13966,0.14713,0.15497,0.1632,0.17187,0.18105,0.19086,0.20144,0.21297,0.22571,0.23996,0.25613,0.27472,0.29635,0.32182,0.35211,0.3884,0.43209,0.48467,0.54754,0.62145,0.70551,0.79578,0.88383,0.95666,0
0.23523,0.23133,0.21351,0.18849,0.3302,0.29709,0.28607,0.2805,0.27688,0.274,0.27134,0.26854,0.26532,0.26135,0.25615,0.24889,0.238,0.22013,0.19164,0.23094,0.33633,0.32396,0.30763,0.29557,0.28604,0.2778,0.27017,0.26276,0.25531,0.24763,0.23941,0.22848,0.2239,0.21052,0.20363,0.19626,0.1885,0.18046,0.17224,0.16392,0.1556,0.14738,0.13936,0.13164,0.12432,0.11751,0.11129,0.10575,0.10097,0.097003,0.093899,0.091687,0.090381,0.089977,0.090457,0.091789,0.093929,0.096823,0.10041,0.10463,0.10942,0.11471,0.12045,0.12659,0.13309,0.13992,0.14707,0.15454,0.16235,0.17056,0.17924,0.18849,0.19845,0.20932,0.22133,0.23478,0.25008,0.26773,0.28834,0.31272,0.34188,0.37702,0.41964,0.47136,0.5338,0.60801,0.69346,0.7864,0.87813,0.95462,0
